"id","name","longname","alpha","code","code_two","my_train_code","anglia_code","national_rail_code"
1208,"GUNNISLAKE","Gunnislake Rail Station","\N","GSL","GUNISLK","5984d4d1-d325-419a-afdb-622b22072431",NULL,NULL
1210,"GWERSYLLT","Gwersyllt Rail Station","\N","GWE","GWRSYLT","6c6c8087-8a66-4254-a757-f54fc6f4fd06",NULL,NULL
1211,"GYPSY LANE","Gypsy Lane Rail Station","\N","GYP","GYPSYLA","25297dd3-9a65-407b-afa2-67b726449070",NULL,NULL
1213,"HACKBRIDGE","Hackbridge Rail Station","\N","HCB","HKBG","37bb8cb1-42af-4116-a55e-3a9ca7400111",NULL,NULL
1215,"HACKNEY DOWNS","Hackney Downs Rail Station","\N","HAC","HAKNYNM","0966a8a8-57f9-403f-85ed-b1f9fb1468d1",NULL,NULL
1216,"HACKNEY WICK","Hackney Wick Rail Station","\N","HKW","HACKNYW","f1f53a6b-8a51-4997-8a00-82b8f782ea01",NULL,NULL
1218,"HADDISCOE","Haddiscoe Rail Station","\N","HAD","HADISCO","83d02006-4881-4577-8b5d-1977c1049c8b",NULL,NULL
1219,"HADFIELD","Hadfield Rail Station","\N","HDF","HADFILD","8f4aff54-a498-4a73-b971-789490b64080",NULL,NULL
1220,"HADLEY WOOD","Hadley Wood Rail Station","\N","HDW","HADLYWD","87ba54f2-ed66-4a1e-be62-cfcfe389ed86",NULL,NULL
1221,"HAG FOLD","Hag Fold Rail Station","\N","HGF","HAGFOLD","3acbca97-13ff-4303-ae95-f7b4a0dd94e8",NULL,NULL
1223,"HAGLEY","Hagley Rail Station","\N","HAG","HAGLEY","7778518e-29f8-4931-8d54-11952ccd9547",NULL,NULL
1224,"HAIRMYRES","Hairmyres Rail Station","\N","HMY","HARMYRS","0af33da9-a310-4bfe-aee9-ac228c4da340",NULL,NULL
1226,"HALESWORTH","Halesworth Rail Station","\N","HAS","HALSWTH","96217782-3db4-41e0-bf05-b02e9c245245",NULL,NULL
1227,"HALEWOOD","Halewood Rail Station","\N","HED","HALW","7904e6e8-93cd-41bd-b3d6-ef7e94126d4e",NULL,NULL
1229,"HALL GREEN","Hall Green Rail Station","\N","HLG","HLGN","53dcbf60-1f87-4849-8412-a9c8b0af8611",NULL,NULL
1231,"HALL ROAD","Hall Road Rail Station","\N","HLR","HALLRD","cb8d6857-2f7c-48bd-9f5d-e3835a15f408",NULL,NULL
1232,"HALLING","Halling Rail Station","\N","HAI","HALG","4d3ca5a5-35d1-4180-867d-2d515da8f5de",NULL,NULL
1233,"HALTWHISTLE","Haltwhistle Rail Station","\N","HWH","HLTWHST","f14becc3-16ee-4101-995b-646dd74c54b1",NULL,NULL
1236,"HAMILTON CENTRAL","Hamilton Central Rail Station","\N","HNC","HAMLTNC","d37a7b98-a00a-4a7d-b37c-33fa32ee190b",NULL,NULL
1238,"HAMMERTON","Hammerton Rail Station","\N","HMM","HAMERTN","3a3cd19e-b0d3-4fea-97d0-f6b1c7207de0",NULL,NULL
1239,"HAMPDEN PARK","Hampden Park (Sussex) Rail Station","\N","HMD","HMPDNPK","da119580-dbf4-4c8a-a1e2-4c004e32d8cd",NULL,NULL
1241,"HAMPTON","Hampton (London) Rail Station","\N","HMP","HAMPTON","c6211d3a-204b-48d4-a7d1-f46bafb33b8a",NULL,NULL
1242,"HAMPTON COURT","Hampton Court Rail Station","\N","HMC","HCRT","c44a5b41-b9b9-47e2-878a-edbf9cef07cb",NULL,NULL
1243,"HAMPTON WICK","Hampton Wick Rail Station","\N","HMW","HAMWICK","e1e28d9a-07ef-4be1-a8ea-2cd400886a62",NULL,NULL
1245,"HAMSTEAD","Hamstead (Birmingham) Rail Station","\N","HSD","HAMSTED","a1155248-98d8-4fab-aecb-6b0f76b5eef2",NULL,NULL
1246,"HAMWORTHY","Hamworthy Rail Station","\N","HAM","HMWTHY","fadd1b79-49b8-43bb-9642-13dbea1eb3df",NULL,NULL
1248,"HANDFORTH","Handforth Rail Station","\N","HTH","HNDFRTH","addafc65-e668-4292-96d6-5fb3c7e46cbb",NULL,NULL
1249,"HANWELL","Hanwell Rail Station","\N","HAN","HANWELL","e80bcad3-1f03-4c8f-b88a-b65d8c5ee900",NULL,NULL
1250,"HAPTON","Hapton Rail Station","\N","HPN","HAPTON","6372cdda-c659-48c2-bef5-3b80c3ce10f5",NULL,NULL
1251,"HARBOUR CITY MTLK","\N","\N","HBC","MNCRHBC","",NULL,NULL
1253,"HARLESDEN","Harlesden Rail Station","\N","HDN","HARLSDN","921e2ca3-73e9-4ac8-be5b-868bc9ea70c8",NULL,NULL
1255,"HARLINGTON","Harlington (Beds) Rail Station","\N","HLN","HRLG","427a55b6-3e61-4e6a-a95d-7308ce1aaa26",NULL,NULL
1256,"HARLOW MILL","Harlow Mill Rail Station","\N","HWM","HRLWMIL","befadaf3-1e86-440c-9f59-0bd0340402bd",NULL,NULL
1257,"HARLOW TOWN","Harlow Town Rail Station","\N","HWN","HRLWTWN","25236770-0362-4595-8a30-796bbe9def16",NULL,NULL
1259,"HARPENDEN","Harpenden Rail Station","\N","HPD","HRPNDN","258b3348-979f-4a3a-909f-e07678588817",NULL,NULL
1260,"HARRIETSHAM","Harrietsham Rail Station","\N","HRM","HRSM","3f24138c-bdf4-492c-ab84-bb21ba9d7694",NULL,NULL
1262,"HARRINGAY GREEN LANES","Harringay Green Lanes Rail Station","HARRINGAY STADIUM","HRY","HRGYGL","25df442d-f2d5-4cee-84ab-00dc1c0bc2b7",NULL,NULL
1263,"HARRINGTON","Harrington Rail Station","\N","HRR","HNGT","b23e0142-07c7-4f0c-b3ad-8de9d35d37b9",NULL,NULL
1267,"HARROW-ON-THE-HILL LT","Harrow-on-the-Hill Rail Station","\N","HOH","HAROOTH","437982ca-2df2-4a46-9f83-9a9a53c25beb",NULL,NULL
1265,"HARROW & WEALDSTONE","Harrow & Wealdstone Rail Station","WEALDSTONE","HRW","HROW","508c64f8-2350-4dd5-94ca-63115558e163",NULL,NULL
1268,"HARTFORD","Hartford Rail Station","\N","HTF","HARTFD","52f2c5b8-7f54-4a70-a695-497017379d52",NULL,NULL
1269,"HARTLEBURY","Hartlebury Rail Station","\N","HBY","HBRY","0e1d8d8f-1213-4771-b772-09f0e7e02f73",NULL,NULL
1271,"HARTWOOD","Hartwood Rail Station","\N","HTW","HRTW","e1bcda7d-fa32-4f00-b2ab-0406d84e8147",NULL,NULL
1272,"HARWICH INTERNATIONAL","Harwich International Rail Station","PARKESTON QUAY","HPQ","PRKSTON","1272bee1-1e65-429d-bf21-357c73bf0ce1",NULL,NULL
1273,"HARWICH TOWN","Harwich Town Rail Station","\N","HWC","HARWICH","e1fed96b-56bd-4a54-84b6-000b5f5c426e",NULL,NULL
1275,"HASSOCKS","Hassocks Rail Station","\N","HSK","HASOCKS","3e5c252c-6c82-4923-8f65-73419979af32",NULL,NULL
1276,"HASTINGS","Hastings Rail Station","\N","HGS","HASTING","3a6d9104-c5cf-49b1-8bea-c436ae593c97",NULL,NULL
1278,"HATFIELD","Hatfield (Herts) Rail Station","\N","HAT","HATFILD","fd71ff3c-483e-485d-a718-e090bfe1338c",NULL,NULL
1279,"HATFIELD & STAINFORTH","Hatfield & Stainforth Rail Station","STAINFORTH","HFS","HTFLASF","887615dc-f233-4b2c-b4c1-3e33c81ad202",NULL,NULL
1281,"HATHERSAGE","Hathersage Rail Station","\N","HSG","HATHRSG","b2645844-875e-49f3-8861-d8b47975d5e6",NULL,NULL
1282,"HATTERSLEY","Hattersley Rail Station","\N","HTY","HATRSLY","ce1eefb6-8083-4f71-aa9c-620464938143",NULL,NULL
1283,"HATTON","Hatton (Warks) Rail Station","\N","HTN","HATTON","1b9800e6-639f-45e7-b62e-f2a3a58755c8",NULL,NULL
1286,"HAVENHOUSE","Havenhouse Rail Station","\N","HVN","HAVENHS","8b9d287c-d509-4987-95af-42024774c962",NULL,NULL
1288,"HAWARDEN","Hawarden Rail Station","PENARLAG","HWD","HAWARDN","33443ba0-fa4a-4847-9816-ba97f4fa6b14",NULL,NULL
1289,"HAWARDEN BRIDGE","Hawarden Bridge Rail Station","PONT PENARLAG","HWB","HAWDNBG","18a5452f-00d3-43fd-a791-9989c6f99c18",NULL,NULL
1290,"HAWES MARKET PLACE","\N","\N","HMK","HAWESMP","",NULL,NULL
1291,"HAWKHEAD","Hawkhead Rail Station","\N","HKH","HWKHEAD","96eb8406-78c7-4a31-99fa-9beaec9042d4",NULL,NULL
1293,"HAYDONS ROAD","Haydons Road Rail Station","\N","HYR","HYDNSRD","5b5c86bc-d2d7-48f7-9fb8-f47194a360cd",NULL,NULL
1295,"HAYES (KENT)","Hayes (Kent) Rail Station","\N","HYS","HAYS","9cb39edf-f40e-49b9-9558-9a0c095542f6",NULL,NULL
1296,"HAYLE","Hayle Rail Station","\N","HYL","HAYLE","9049fe35-565b-4c5e-a78d-4a7e14046256",NULL,NULL
1297,"HAYMARKET EDINBURGH","Haymarket Rail Station","\N","HYM","HAYMRKT","d0e2e8c5-76d3-406a-bb12-85138656ae09",NULL,NULL
1298,"HAYWARDS HEATH","Haywards Heath Rail Station","\N","HHE","HYWRDSH","d86a3112-bc39-48ba-af3c-9acb78aad578",NULL,NULL
1300,"HEADCORN","Headcorn Rail Station","\N","HCN","HEADCRN","eb2f3ef5-5f44-4ba2-86d7-0a44b968073e",NULL,NULL
1301,"HEADINGLEY","Headingley Rail Station","\N","HDY","HEDNGLY","926da5ed-be57-477b-9ccc-0df326133fae",NULL,NULL
1303,"HEALD GREEN","Heald Green Rail Station","\N","HDG","HLDG","44b57856-76a5-40f7-b482-1692ab4e04fe",NULL,NULL
1304,"HEALING","Healing Rail Station","\N","HLI","HEALING","ac542218-48d4-4871-b0ee-9ea35e730b3f",NULL,NULL
1306,"HEATH LOW LEVEL","Heath Low Level Rail Station","LEFEL ISEL Y MYNYDD BYCHAN","HLL","HEATHLL","9d95314b-d5bd-403f-9d8e-e4ddb48cc2ab",NULL,NULL
1307,"HEATHROW EXP 4","Heathrow Airport Terminal 4 Rail Station","\N","HAF","HTRWTM4","ec331a54-d006-421a-87c7-6df8174de9cb",NULL,NULL
1308,"HEATHROW EXPRESS TERMINAL ONE","\N","\N","HXX","HTRWAPT","3620fca6-54b1-4a2c-9716-1f1b0cd06698",NULL,NULL
1310,"HEATHROW TERMINAL 5","Heathrow Airport Terminal 5 Rail Station","\N","HWV","HTRWTM5","ce1ef2ee-be44-4eac-91c5-add43159715c",NULL,NULL
1311,"HEATON CHAPEL","Heaton Chapel Rail Station","\N","HTC","HTCP","da542220-ccb6-44b6-9a57-712d75e2b4f4",NULL,NULL
1312,"HEATON PARK","\N","\N","HPK","HTPK","",NULL,NULL
1313,"HEBDEN BRIDGE","Hebden Bridge Rail Station","\N","HBD","HBDNBDG","e1e2aab8-1a3c-4e7e-9d80-d611afbf73aa",NULL,NULL
1315,"HEDGE END","Hedge End Rail Station","\N","HDE","HEDGEND","4d6f1e05-3034-4f60-85c2-947938222f95",NULL,NULL
1316,"HEDNESFORD","Hednesford Rail Station","\N","HNF","HDNS","def18d62-7b77-4543-9277-6a32d8f5deed",NULL,NULL
1317,"HEIGHINGTON","Heighington Rail Station","\N","HEI","HGHNGTN","a995a3d9-dac9-440f-921f-fca76a7a76f3",NULL,NULL
2062,"PEMBREY & BURRY PORT","Pembrey & Burry Port Rail Station","PEMBRE A PORTH TYWYN","PBY","PMBRYBP","43636ad9-61c9-4197-a44f-162a5a585f14",NULL,NULL
1318,"HELENSBURGH CENTRAL","Helensburgh Central Rail Station","\N","HLC","HLNSBRC","6b46711c-89e4-4b5b-b865-6f70d13e9012",NULL,NULL
1320,"HELLIFIELD","Hellifield Rail Station","\N","HLD","HELIFLD","66e0004f-5456-4faa-8b0d-872aa92c3326",NULL,NULL
1321,"HELMSDALE","Helmsdale Rail Station","\N","HMS","HELMSDL","a7ff8165-445f-497e-8e80-93e7cafa8391",NULL,NULL
1322,"HELSBY","Helsby Rail Station","\N","HSB","HELSBY","c71acb72-575e-4ea6-915e-2d0dcd455146",NULL,NULL
1324,"HENDON","Hendon Rail Station","\N","HEN","HDON","f12e1b6c-3795-4669-89af-da8786d5c875",NULL,NULL
1325,"HENGOED","Hengoed Rail Station","\N","HNG","HENGOED","e4bf82c8-766a-47b4-9356-27b2f960c0e9",NULL,NULL
1327,"HENLEY-ON-THAMES","Henley-on-Thames Rail Station","\N","HOT","HNLYOT","c7658ebf-2b97-47b2-b5b9-6e2ae6d29632",NULL,NULL
1328,"HENSALL","Hensall Rail Station","\N","HEL","HENSALL","447d38d9-ea47-4e39-b593-94f9621f461d",NULL,NULL
1330,"HERNE BAY","Herne Bay Rail Station","\N","HNB","HRNEBAY","ff630d6c-8ce4-4356-ac69-3af94de841dc",NULL,NULL
1331,"HERNE HILL","Herne Hill Rail Station","\N","HNH","HERNEH","61cbf5ad-c73a-4b19-be7f-1af86d5a380c",NULL,NULL
1333,"HERTFORD EAST","Hertford East Rail Station","\N","HFE","HERTFDE","08a96c98-ad41-4b9f-a33e-f3e5eb3f6cd5",NULL,NULL
1334,"HERTFORD NORTH","Hertford North Rail Station","\N","HFN","HFDN","c63f1e41-c8d5-4f57-a68b-5edf65bb7e32",NULL,NULL
1336,"HESWALL","Heswall Rail Station","\N","HSW","HESWALL","3412174d-5974-40af-b4ed-c4eccbc6eeb5",NULL,NULL
1337,"HEVER","Hever Rail Station","\N","HEV","HEVER","a8d7b92d-ac50-4773-84cc-fec02d7a5243",NULL,NULL
1338,"HEVER (BROCAS FARM)","\N","\N","HBF","HEVEBUS","",NULL,NULL
1341,"HEXHAM","Hexham Rail Station","\N","HEX","HEXHAM","ae97e696-9afc-4f44-b186-6a02179b7fb7",NULL,NULL
1342,"HEYFORD","Heyford Rail Station","\N","HYD","HEYFORD","afe99e9d-7543-4055-bc57-035f9674b2b0",NULL,NULL
1343,"HEYSHAM PORT","\N","\N","HHB","HEYMST","00eabe84-319c-4df0-bc08-ffa4789baf30",NULL,NULL
1345,"HIGH BROOMS","High Brooms Rail Station","\N","HIB","HBROOMS","bd2b3020-1976-48a3-ab69-8a1e66fe43f7",NULL,NULL
1347,"HIGH WYCOMBE","High Wycombe Rail Station","\N","HWY","HWYCOMB","9688d811-7fc0-4c8b-b1ed-e8026f68ce65",NULL,NULL
1348,"HIGHAM","Higham Rail Station","\N","HGM","HIGM","2667cc19-7794-483a-a4bb-06779a440b84",NULL,NULL
1349,"HIGHAMS PARK","Highams Park Rail Station","\N","HIP","HGHMSPK","8af50ada-9d60-450c-87ab-7afa0db27956",NULL,NULL
1351,"HIGHBURY & ISLINGTON","Highbury & Islington Rail Station","ISLINGTON","HHY","HIGHBYA","c2d12fb1-1400-4ab3-a2d4-5a35f370556e",NULL,NULL
1354,"HIGHTOWN","Hightown Rail Station","\N","HTO","HITN","9abcc124-4619-4472-9f31-c405478a05de",NULL,NULL
1355,"HILDENBOROUGH","Hildenborough Rail Station","\N","HLB","HLDNBRO","3ffd071c-7a2e-41ae-9377-b638bb70de6d",NULL,NULL
1356,"HILLFOOT","Hillfoot Rail Station","\N","HLF","HLFT","6e00813a-db70-496f-88fd-ff1dcfe6f47d",NULL,NULL
1357,"HILLINGDON BUS","\N","\N","ZHD","HLNDBUS","",NULL,NULL
1358,"HILLINGTON EAST GLASGOW","Hillington East Rail Station","\N","HLE","HLNGTNE","b08c687d-4ee3-4e21-8047-15615e4fd75c",NULL,NULL
1359,"HILLINGTON WEST GLASGOW","Hillington West Rail Station","\N","HLW","HLNGTNW","aec5da49-c3ce-47bd-a950-15a93b7874f3",NULL,NULL
1360,"HILLSIDE SOUTHPORT","Hillside Rail Station","\N","HIL","HILLSID","c303ab32-426b-4490-bb27-f520a2b167c1",NULL,NULL
1362,"HINCHLEY WOOD","Hinchley Wood Rail Station","\N","HYW","HNCHLYW","761bf0df-2a28-4cd6-8a00-9e6db724b618",NULL,NULL
1363,"HINCKLEY","Hinckley Rail Station","\N","HNK","HINCKLY","cbcc6a31-0d80-4764-a2bb-775bb1b184f9",NULL,NULL
1364,"HINDLEY","Hindley Rail Station","\N","HIN","HINDLEY","feabf9e9-8c2f-4a03-9a70-6a8875c4ded1",NULL,NULL
1366,"HITCHIN","Hitchin Rail Station","\N","HIT","HITCHIN","23664a39-fb6a-4f5c-867b-2552c32bdfc5",NULL,NULL
1367,"HITHER GREEN","Hither Green Rail Station","\N","HGR","HTHRGRN","06f3eef3-1e2f-4fa5-8831-bebde6feb920",NULL,NULL
1369,"HOEK VAN HOLLAND","\N","\N","HVH","HOEKVHL","1e5f5376-86ee-438c-b331-57dfd60fb964",NULL,NULL
1370,"HOLLINGBOURNE","Hollingbourne Rail Station","\N","HBN","HBRN","9cdd22df-8665-479b-9e2f-2c6102dc6124",NULL,NULL
1371,"HOLLINWOOD","Hollinwood Rail Station (closed)","\N","HOD","HOLINWS","",NULL,NULL
1373,"HOLMWOOD","Holmwood Rail Station","\N","HLM","HLMW","092f5e42-a36c-495b-9b67-505075ee08f4",NULL,NULL
1374,"HOLT TOWN METROLINK","\N","\N","HTM","MNCRHTM","",NULL,NULL
1375,"HOLTON HEATH","Holton Heath Rail Station","\N","HOL","HOLTONH","082f64d8-5bb6-436d-bb6e-29e7d887c4d6",NULL,NULL
1379,"HOMERTON","Homerton Rail Station","\N","HMN","HOMRTON","96780e1c-7143-4fec-97a8-5790d88a3656",NULL,NULL
1377,"HOLYTOWN","Holytown Rail Station","\N","HLY","HOLYTWN","626621d5-c993-42ea-8665-9a6952280a56",NULL,NULL
1380,"HONEYBOURNE","Honeybourne Rail Station","\N","HYB","HONYBRN","3ff9528d-d032-4594-8fdd-5e6d881042e4",NULL,NULL
1383,"HONLEY","Honley Rail Station","\N","HOY","HONLEY","7bd11c98-c5df-4bc8-94a6-2a0071635fb5",NULL,NULL
1381,"HONITON","Honiton Rail Station","\N","HON","HONITON","51146bcd-d0f8-4b7e-aa70-8a9a394581ff",NULL,NULL
1384,"HONOR OAK PARK","Honor Oak Park Rail Station","\N","HPA","HONROPK","c7486f7c-36aa-42d5-ade4-84e454fcbda0",NULL,NULL
1386,"HOOTON","Hooton Rail Station","\N","HOO","HOOTON","e6744fa7-9f06-4d22-aeb6-3e1624004c8d",NULL,NULL
1388,"HOPE (DERBYSHIRE)","Hope (Derbyshire) Rail Station","\N","HOP","HOPD","5093ccc0-2208-40b1-bd08-b060ac27753e",NULL,NULL
1389,"HOPTON HEATH","Hopton Heath Rail Station","\N","HPT","HOPTONH","62d6515c-8385-4b4f-a446-86c68b634370",NULL,NULL
1390,"HORLEY","Horley Rail Station","\N","HOR","HORLEY","a23c8512-b830-415c-846a-c59822e1225f",NULL,NULL
1392,"HORNSEY","Hornsey Rail Station","\N","HRN","HRNSY","9b8a2dd2-f98c-4f08-9ecc-537f0372bbfd",NULL,NULL
1393,"HORSFORTH","Horsforth Rail Station","\N","HRS","HSFT","7ff85fea-30f4-46f2-9443-31e1b0edd9c4",NULL,NULL
1394,"HORSHAM","Horsham Rail Station","\N","HRH","HORSHAM","163346f4-509f-4579-af8c-55e86527426c",NULL,NULL
1396,"HORTON IN RIBBLESDALE","Horton-in-Ribblesdale Rail Station","\N","HIR","HTNRIBL","c851050c-5146-4673-b397-84c87afab7ed",NULL,NULL
1398,"HOSCAR","Hoscar Rail Station","\N","HSC","HOSCAR","96e87b5d-e044-443e-ac82-ec9256bff677",NULL,NULL
1399,"HOUGH GREEN","Hough Green Rail Station","\N","HGN","HOUGHGR","6c50b89e-0c70-4023-9101-43fd28d6c784",NULL,NULL
1400,"HOUNSLOW","Hounslow Rail Station","\N","HOU","HOUNSLW","caf77bf4-e1a4-461b-9a36-dbcaaae57c43",NULL,NULL
1402,"HOVETON & WROXHAM","Hoveton & Wroxham Rail Station","WROXHAM","HXM","WROXHAM","6d125f8a-c5cd-4e00-83f5-7f30766f38cf",NULL,NULL
1404,"HOWDEN","Howden Rail Station","\N","HOW","HOWDEN","76d60836-ec39-4fae-b095-4681ce2867b2",NULL,NULL
1489,"KEYMER JUNCTION","\N","\N","WVF","KEYMERJ","73cc825a-71de-4e14-88d6-f9c90b77f4a6",NULL,NULL
1406,"HOXTON","Hoxton Rail Station","\N","HOX","HOXTON","f6f70d8d-e986-420e-81a0-45d570eae9ab",NULL,NULL
1408,"HUBBERTS BRIDGE","Hubberts Bridge Rail Station","\N","HBB","HBRTBDG","0db45ba9-5490-4097-8fd1-33d6fcffa878",NULL,NULL
1409,"HUCKNALL","Hucknall Rail Station","\N","HKN","HUCKNAL","957bc4c5-2842-4656-a3b1-329795cfb545",NULL,NULL
1411,"HULL","Hull Rail Station","PARAGON (HULL)","HUL","HULL","fc7bd604-ca49-4b51-8f46-55fafd7d80c9",NULL,NULL
1412,"HUMPHREY PARK","Humphrey Park Rail Station","\N","HUP","HMPHRYP","4e92e029-85c9-4209-977c-03759c98579b",NULL,NULL
1413,"HUNCOAT","Huncoat Rail Station","\N","HCT","HUNCOAT","4dc5d8b2-79de-496e-80f0-f3f9c1010cbc",NULL,NULL
1415,"HUNMANBY","Hunmanby Rail Station","\N","HUB","HUNMNBY","483ee00e-1f5d-495a-908c-01a1900e4b0d",NULL,NULL
1416,"HUNT'S CROSS","Hunts Cross Rail Station","\N","HNX","HUNTSX","1b708449-fda2-4b97-85c3-741943e5bd04",NULL,NULL
1418,"HUNTLY","Huntly Rail Station","\N","HNT","HNTL","ead6fd58-49c6-45d2-a19c-64a8db676069",NULL,NULL
1419,"HURST GREEN","Hurst Green Rail Station","\N","HUR","HRSTGRN","8df66265-4e79-4850-a2fb-006af9f58c9c",NULL,NULL
1423,"HYDE CENTRAL","Hyde Central Rail Station","\N","HYC","HYDEC","f9297b81-f28c-4bcc-908a-7b4e5667d61a",NULL,NULL
1421,"HUYTON","Huyton Rail Station","\N","HUY","HUYTON","8275f7fe-9c91-4413-acaa-3fb49c4172f0",NULL,NULL
1424,"HYDE NORTH","Hyde North Rail Station","\N","HYT","HYDEN","b4bf901b-69ca-4ed4-8b91-26e97d7172e9",NULL,NULL
1425,"HYKEHAM","Hykeham Rail Station","\N","HKM","HYKEHAM","8a0bb841-c003-4961-bd52-7c77bfef6de8",NULL,NULL
1427,"HYTHE (ESSEX)","Hythe (Essex) Rail Station","\N","HYH","CLCHHYT","17711e02-53b0-40b8-9fb1-464c563e5847",NULL,NULL
1428,"IBM","IBM (Greenock) Rail Station","\N","IBM","IBMM","",NULL,NULL
1429,"IDRIDGEHAY","\N","\N","XID","CATZ008","e98c19d9-b33c-4046-91e1-267b11c542d9",NULL,NULL
1431,"ILFORD","Ilford Rail Station","\N","IFD","ILFORD","84878faa-4a02-4e46-803a-ae0ad36167c1",NULL,NULL
1432,"ILKESTON","\N","\N","ILN","ILKES","e1fa3b06-f4c7-464f-b2ef-f48f13f4994b",NULL,NULL
1434,"IMPERIAL WHARF","Imperial Wharf Rail Station","\N","IMW","CSEAH","b7a72091-a1db-4301-ae1f-720558c5d09d",NULL,NULL
1436,"INCE & ELTON","Ince & Elton Rail Station","ELTON (CHESHIRE)","INE","INEL","b3bdc664-d0f3-410f-a2a4-51652761efa8",NULL,NULL
1437,"INGATESTONE","Ingatestone Rail Station","\N","INT","INGTSTN","815fd09f-5c2e-4bab-9340-2d86adcd4bcd",NULL,NULL
1439,"INVERGORDON","Invergordon Rail Station","\N","IGD","IVRGRD","09230f4b-f0f9-4a40-bf09-aa93bf866bea",NULL,NULL
1440,"INVERGOWRIE","Invergowrie Rail Station","\N","ING","INVGWRE","ed4100f4-139d-4c1a-9073-3ae385c75837",NULL,NULL
1442,"INVERKIP","Inverkip Rail Station","\N","INP","INVERKP","6aefc620-d0ee-4dc6-be54-817624dde823",NULL,NULL
1443,"INVERNESS","Inverness Rail Station","\N","INV","IVRNESS","f7ef3784-3656-459a-bcad-2b37ede04387",NULL,NULL
1445,"INVERURIE","Inverurie Rail Station","\N","INR","INVURIE","fca03121-6234-4d22-9e36-0ac41ec271f5",NULL,NULL
1446,"IPSWICH","Ipswich Rail Station","\N","IPS","IPSWICH","071d6711-31e7-4251-870a-af4bee8f867f",NULL,NULL
1447,"IRLAM","Irlam Rail Station","\N","IRL","IRLAM","f48e8f5b-3dd6-4f50-afe4-161fce806575",NULL,NULL
1449,"ISLEWORTH","Isleworth Rail Station","\N","ISL","ISLEWTH","ea1309ba-4a8d-4295-8b78-500ec2f90790",NULL,NULL
1450,"ISLIP","Islip Rail Station","\N","ISP","ISLIP","92b29894-1c47-40e5-81ff-7e6a16872e64",NULL,NULL
1452,"IVYBRIDGE","Ivybridge Rail Station","\N","IVY","IVYBDGE","34ce0653-3d8e-479b-8ab0-406a98bd47fd",NULL,NULL
1453,"JAMES COOK","\N","\N","JCH","JAMCOK","31b8b7af-e703-4ef5-ba65-12f696064aab",NULL,NULL
1454,"JERSEY","\N","\N","JSY","SHLJRSY","",NULL,NULL
1456,"JOHNSTON (DYFED)","Johnston (Pembrokeshire) Rail Station","\N","JOH","JHNSTND","ea8adc75-4789-4490-a94c-955652d1f70f",NULL,NULL
1457,"JOHNSTONE","Johnstone Rail Station","\N","JHN","JOHNSTN","df7dbff4-df46-490d-9c90-0dcd930c304d",NULL,NULL
1459,"KEARSLEY","Kearsley Rail Station","\N","KSL","KEARSLY","67d5ccba-53b4-4bab-b01f-1588ad5237c8",NULL,NULL
1460,"KEARSNEY","Kearsney Rail Station","\N","KSN","KSNY","2720d5b6-688c-4c4a-92b1-f60e56c8dad8",NULL,NULL
1462,"KEITH","Keith Rail Station","\N","KEH","KEITH","309b2e65-ae55-456d-b5d7-d50bb482d104",NULL,NULL
1463,"KELVEDON","Kelvedon Rail Station","\N","KEL","KELVEDN","f2c89753-6807-4006-9417-e6e28614617b",NULL,NULL
1465,"KEMBLE","Kemble Rail Station","\N","KEM","KEMBLE","76a47d25-23b7-4fb2-9dde-987edfe1cd28",NULL,NULL
1466,"KEMPSTON HARDWICK","Kempston Hardwick Rail Station","\N","KMH","KMPSTNH","d4e44ccd-d104-4c62-abbb-e655d4db42b4",NULL,NULL
1468,"KEMSING","Kemsing Rail Station","\N","KMS","KEMSING","69856dfd-a8e0-4be9-9684-fe412ed735dc",NULL,NULL
1469,"KEMSLEY","Kemsley Rail Station","\N","KML","KMSLY","34165a28-1317-4b3d-9ab0-08206953a98e",NULL,NULL
1470,"KENDAL","Kendal Rail Station","\N","KEN","KENDAL","9278379e-5746-436d-8b21-24694b74d3c0",NULL,NULL
1473,"KENLEY","Kenley Rail Station","\N","KLY","KNLY","33ddaccb-e82e-4edd-81aa-1875ea8cd474",NULL,NULL
1474,"KENLEY (A22)","\N","\N","KEB","KNLYBUS","",NULL,NULL
1475,"KENNETT","Kennett Rail Station","\N","KNE","KENNETT","cb726e16-a209-404e-b5aa-eef7a3259b1f",NULL,NULL
1476,"KENNISHEAD GLASGOW","Kennishead Rail Station","\N","KNS","KENISHD","f979e5e4-0d25-45a0-9fc5-8fa31ecb8797",NULL,NULL
1478,"KENSAL RISE","Kensal Rise Rail Station","\N","KNR","KENR","e6d813c6-60fb-4a23-a8d6-b768795867b4",NULL,NULL
1479,"KENSINGTON OLYMPIA","Kensington Olympia Rail Station","OLYMPIA","KPA","KENOLYM","4e6281a1-c2bd-42fc-9b7f-f5cbb43dca61",NULL,NULL
1481,"KENTISH TOWN LONDON","Kentish Town Rail Station","\N","KTN","KNTSHTN","bd5a8cf3-1ebc-4f30-8105-780c1a21eaac",NULL,NULL
1482,"KENTISH TOWN WEST","Kentish Town West Rail Station","\N","KTW","KNTSHTW","41754e7d-b3ce-477f-bfbf-99adc8110b42",NULL,NULL
1483,"KENTON","Kenton Rail Station","\N","KNT","KTON","d8cd7aa0-6cfe-427b-9444-294206d8c526",NULL,NULL
